id_shopee;produto;preco;comissao_rs;vendas;nota;link_foto;link_afiliado;data_geracao;status;id_instagram
23098540150;"""Cozinhe com segurança e eficiência com a nossa panela de pressão vermelha de 3-4,5-7-10L, com fechamento externo e selo Inmetro, garantia de 1 ano e preço incrível de R$139,9! 🚀🔥💯 Comente EU QUERO que te envio o link!""";139.9;9.79;325;4.9;https://cf.shopee.com.br/file/br-11134207-7r98o-ma60xt0i2arr05;https://s.shopee.com.br/7KsiGDFcoB;2026-04-01 23:06:18;pendente;
22498165150;"""⚡️ Organize sua cozinha de forma elegante e eficiente com o nosso Escorredor De Louça Suspenso Boutique! 🍳✨ Com 85cm de comprimento e feito de aço inoxidável de alta qualidade, você terá espaço para armazenar todos os seus utensílios e louças. 🍴💨 E o melhor: preço incrível de R$ 98,8! 🤑 Comente EU QUERO que te envio o link!""";98.8;6.92;2318;4.7;https://cf.shopee.com.br/file/sg-11134201-7rdvj-mcqo99vrekybf7;https://s.shopee.com.br/5q3uTSLKqu;2026-04-01 23:06:18;pendente;
22294386553;"""🏠🎉 Descubra o Varal de Chão Grande Portátil 3 Andares com Rodinhas Dobrável Retrátil Reforçado com Abas Laterais! 🤩 Agora você pode organizar seus móveis de forma fácil e segura! 📦 Preço incrível: R$ 59,99! 🤑 Comente EU QUERO que te envio o link! 👇""";59.99;7.80;36;4.5;https://cf.shopee.com.br/file/br-11134207-81z1k-me7a0j4a1ddt30;https://s.shopee.com.br/5fkUH9LyBt;2026-04-01 23:06:18;pendente;
21699886642;⚡️ Descubra o chinelo mais confortável e estiloso da praia! 🏝️ Chinelo Arara Azul 🐦 com variações, super conforto e estilo tropical! 🌴 Estoque limitado, preços incríveis: R$ 26,99! 🤑 Comente EU QUERO que te envio o link! 💥;26.99;4.86;467;4.6;https://cf.shopee.com.br/file/sg-11134201-824gw-mejx0405djb5f5;https://s.shopee.com.br/5VR44qMbWs;2026-04-01 23:06:18;pendente;
22198213157;"""🍳👨‍🍳 Viva a culinária sem stress! 🤯 Descubra a Panela de Pressão 4.5l Antiaderente/Teflon com fechamento externo alegrete, perfeita para cozimentos rápidos e saúde sem compromisso com o orçamento! 🤑 Preço incrível: R$ 139,9! 📈 Comente EU QUERO que te envio o link! 📲""";139.9;15.39;51;4.9;https://cf.shopee.com.br/file/br-11134207-7r98o-mdrplq7gsxjl6f;https://s.shopee.com.br/5L7dsXNErr;2026-04-01 23:06:18;pendente;
22393485784;"""Cozinhe sem problemas com o Jogo De Frigideira Rotoprint Antiaderente 3 Peças! 🍳👨‍🍳 Fácil limpeza, não gruda e é economico (R$51.9)! 📈 Comente EU QUERO que te envio o link!""";51.9;3.63;2331;4.8;https://cf.shopee.com.br/file/sg-11134201-7reqe-m8hum901ty1z01;https://s.shopee.com.br/7fVZWUcfNN;2026-04-02 12:07:47;pendente;
58256293907;"""Descubra a beleza com o Espelho Orgânico 120x50 e 80x40 com Moldura em Couro, perfeito para decoração moderna e luxuosa! Compre agora a partir de R$ 89,90 e transforme seu quarto em um espaço de glamour e elegância 🏰💅 Comente EU QUERO que te envio o link!""";89.9;9.89;929;4.8;https://cf.shopee.com.br/file/br-11134207-820lt-mlgb72rszg1y0c;https://s.shopee.com.br/7VC9KBdIiM;2026-04-02 12:07:47;pendente;
18697989719;"""🔧💪 Acabou de encontrar o seu parceiro de trabalho ideal! 🤩 Conjunto de 108 ou 53 peças de ferramentas soquete sextavado catraca chave maleta multi-função profissional, com tudo que você precisa para superar qualquer desafio! 🚧 R$ 79,99 é um preço incrível! 🤑 Comente EU QUERO que te envio o link! 👉""";79.99;13.60;332;4.8;https://cf.shopee.com.br/file/sg-11134201-7rep7-m2le8oxupz7ta4;https://s.shopee.com.br/7Ksj7sdw3L;2026-04-02 12:07:47;pendente;
15596814974;"""Linda oportunidade! 🎉😍 Compre agora o Kit de 2 Cobertores Manta Lisas Casal Microfibra 1,80 x 2,00 e mantenha o calor em casa! 🏠️ Preço incrível de R$ 57,9 (queima de estoque)! 🚨 Não perca essa chance de economizar! Comente EU QUERO que te envio o link! 👇""";57.9;1.74;17;4.5;https://cf.shopee.com.br/file/br-11134207-7qukw-lf5jcy0p5u732f;https://s.shopee.com.br/30jjxuuQqW;2026-04-02 12:07:47;pendente;
21543845617;"""🏠🍲🎁 Organize sua cozinha com estilo e economia! Escolha seu kit de potes herméticos para mantimentos de cozinha, feitos de acrílico plástico, perfeitos para guardar alimentos frescos e longe das moscas! 🐜🍃 Preço incrível de R$ 49,9! 🤑 Comente EU QUERO que te envio o link! 💬""";49.9;8.98;553;4.9;https://cf.shopee.com.br/file/br-11134207-7r98o-m9rdlxmqva61f6;https://s.shopee.com.br/3B3AADtnVZ;2026-04-02 12:07:47;pendente;
23599043776;"""Transforme sua cozinha em um espaço de organização e eficiência com o Escorredor de Louça Duplo Multifuncional! Suporte para pratos, talheres e tábua de corte em um só produto, economize espaço e tempo, preço incrível R$ 77.9! 🍳🏠📈 Comente EU QUERO que te envio o link!""";77.9;10.13;641;4.7;https://cf.shopee.com.br/file/br-11134207-81z1k-mg4h3ptpbsw74e;https://s.shopee.com.br/5L7f4SxMGF;2026-04-02 17:02:49;pendente;
27388358601;"""Acabe com a falta de iluminação em seu quarto ou banheiro com nosso Espelho Oval com LED Moderno, que oferece luz quente e fria, além de ser decorativo e muito econômico, apenas R$ 61,9! 🌟💡🛋️ Comente EU QUERO que te envio o link!""";61.9;14.24;2784;4.8;https://cf.shopee.com.br/file/br-11134207-820lq-mlgenqnnagau47;https://s.shopee.com.br/AUplDxdgmG;2026-04-02 17:02:49;pendente;
22092998564;"""Acabe com o treino de baixo rendimento com a Creatina Monohidratada Pura de Dark Lab! 💪 1kg, 500g, 300g e 150g disponíveis por apenas R$ 29,9 📦👉 Comente EU QUERO que te envio o link! 👇""";29.9;3.89;12923;4.9;https://cf.shopee.com.br/file/br-11134207-7r98o-lzawb2jf7rxhf2;https://s.shopee.com.br/AKWL1eeK7F;2026-04-02 17:02:49;pendente;
19499232449;"""🛏️👫 Dê um toque de charme à sua casa com essa linda colcha de cama para casal! 3 peças com fronhas estampadas sortidas, decoração lindo e preço incrível: R$ 46,78! 🤑 Comente EU QUERO que te envio o link! 📲""";46.78;6.55;357;4.2;https://cf.shopee.com.br/file/br-11134207-7r98o-ltrknyzfzj7j51;https://s.shopee.com.br/AACupLexSE;2026-04-02 17:02:49;pendente;
27968827694;"""🍳👍 Descubra a Tábua De Corte 304 Aço Inoxidável Antibacteriana à Prova de Mofo, resistente e fácil de limpar, ideal para cozinhar sem preocupações! 🚫💪 Preço incrível: R$ 28.99! 🎁 Comente EU QUERO que te envio o link! 👉""";28.99;2.03;557;4.7;https://cf.shopee.com.br/file/cn-11134207-7ras8-m31syvxotyp390;https://s.shopee.com.br/9ztUd2fanD;2026-04-02 17:02:49;pendente;
22394797894;"""Descubra o charme da Árabe com nossos 4 perfumes femininos de alta qualidade, cada um com seu toque único e sedutor! 🌹💃 Kit completo com 100ml cada, apenas R$ 67,9! 💸👉 Comente EU QUERO que te envio o link! 😊""";67.9;5.43;3360;4.4;https://cf.shopee.com.br/file/br-11134207-81ztc-mj9z9h64d4hy88;https://s.shopee.com.br/1gEN6GUXgf;2026-04-02 23:00:07;pendente;
23394523519;"""Descubra o sono dos sonhos com a Fini Melatonina 60 Cápsulas! 🌙💤 Melhore a qualidade do seu sono, relaxe e se sinta bem com o suplemento original de melatonina! Preço: R$ 54.99 📈 Comente EU QUERO que te envio o link! 📲""";54.99;11.55;389;4.9;https://cf.shopee.com.br/file/br-11134207-81z1k-mftu2pib3imd1e;https://s.shopee.com.br/1VuwtxVB1e;2026-04-02 23:00:07;pendente;
20420779647;"""Churrasqueira a bafo portátil para pescaria viagens camping material resistente para preparar deliciosos churrascos em qualquer lugar! 🍖️🌴 Preço inacreditável: R$ 79,9! 🤑 Não perca essa oportunidade! 🔥 Comente EU QUERO que te envio o link! 👉""";79.9;5.59;803;4.7;https://cf.shopee.com.br/file/br-11134207-7r98o-mc55mc5rhodjb3;https://s.shopee.com.br/1LbWheVoMd;2026-04-02 23:00:07;pendente;
23394869303;"""Desbloqueie sua liberdade com a nossa bicicleta elétrica 48V 500W! 🚴‍♂️ Com velocidade de 42km/h, autonomia incrível e alarme antifurto, você estará seguro e em estilo. 🚨 Compre agora por apenas R$ 4464,91 e aproveite a experiência de pedalar sem esforço! 💥 Comente EU QUERO que te envio o link!""";4464.91;892.98;13;1.7;https://cf.shopee.com.br/file/sg-11134201-8261r-mlmeshup1fy87f;https://s.shopee.com.br/2VnU5nRMzs;2026-04-02 23:00:07;pendente;
23697300428;"""Descubra o estilo perfeito para sua casa com nossas 6 taças de vidro transparente ambar furta cor verde azul fume, com bico de jacaré e capacidade de 330ml! 💚🍹🏠 Preço incrível de R$ 38,89! 👉🏻 Comente EU QUERO que te envio o link! 💕""";38.89;4.67;4608;4.9;https://cf.shopee.com.br/file/sg-11134201-7rbm4-lqqc9g8sb9uq05;https://s.shopee.com.br/2LU3tUS0Kr;2026-04-02 23:00:07;pendente;
58252291323;💦🌿 Descubra a hidratação perfeita com o Kit Hidratante Corporal Nativa Spa, composto por 3 unidades de 400ml cada, apenas por R$ 27,99! 🛍️💯 Com ingredientes naturais e uma fórmula rica em nutrientes, esse kit é perfeito para manter sua pele macia e saudável. 🌸👍 Comente EU QUERO que te envio o link!;27.99;3.64;0;0;https://cf.shopee.com.br/file/sg-11134201-81zvs-mii5xxsstqmb55;https://s.shopee.com.br/50Upw4B1tG;2026-04-03 12:01:43;pendente;
50755364333;"""Desafie os limites com o nosso Tênis De Corrida Profissional Para Queimadura Voadora 3 🚀, equipado com Palma Completa, Placa De Carbono e PB IZHC NOKS! 🏃‍♂️ Conheça o seu melhor desempenho com confort e segurança! 🤩 Preço incrível: R$ 88.88! 💸 Comente EU QUERO que te envio o link! 👉""";88.88;8.00;225;4.7;https://cf.shopee.com.br/file/sg-11134201-82611-mjyebkok1gxzdc;https://s.shopee.com.br/5AoG8NAOYJ;2026-04-03 12:01:43;pendente;
20999381894;"""🍲👌 Conjunto de potes vidro herméticos para mantimentos, perfeito para armazenar frutas, legumes e conservas, ideal para marmita de 640ml, preço incrível R$ 28,97! 📦🍃 Comente EU QUERO que te envio o link!""";28.97;3.77;958;4.9;https://cf.shopee.com.br/file/br-11134207-81zu2-mky087dgbi0x17;https://s.shopee.com.br/169ysU42K;2026-04-03 12:01:43;pendente;
23793840857;"""🍟👀 Acaba com o óleo e mantenha a saúde! 🔥 Compre agora o Air Fryer Fritadeira Elétrica Sem Óleo 3,1L e transforme sua cozinha em um ponto de encontro saudável! 🍴 Preço especial: R$ 194,78 🛍️ Comente EU QUERO que te envio o link! 💻""";194.78;13.63;1629;4.8;https://cf.shopee.com.br/file/br-11134207-7r98o-m7mmxfe0tbbo44;https://s.shopee.com.br/BPaBBTQhN;2026-04-03 12:01:43;pendente;
20997400929;"""🔊💡 Viva a música em qualquer lugar! 🌎 Encontre a liberdade com a G-speaker Luminária, caixinha de som carregador por indução sem fio alto-falante via Bluetooth, por apenas R$ 36.98! 💸 Com som de alta qualidade e design incrível, você não pode perder essa oportunidade! 🔥 Comente EU QUERO que te envio o link!""";36.98;2.96;4729;4.6;https://cf.shopee.com.br/file/br-11134207-7r98o-lpc9on5wpn5xab;https://s.shopee.com.br/Lj0NUSnMQ;2026-04-03 12:01:43;pendente;
58207929426;"""Você quer uma bolsa elegante e classica sem gastar uma fortuna? 🎀👜 Temos a solução para você! 🤩 Bolsinha Baguete Luxo, leve e casual, disponível agora por R$ 15,97! 📦 Envio imediato! 🚀 Comente EU QUERO que te envio o link! 💕""";15.97;1.28;0;0;https://cf.shopee.com.br/file/br-11134207-820lj-mmgm41czim87d8;https://s.shopee.com.br/6pwURIqM0D;2026-04-03 16:51:00;pendente;
23598819960;"""🎧👻 Vamos transformar seu espaço de jogos em um cenário assombroso com o Suporte Caveira para fone de ouvido e Headset! 🚀 Com um preço incrível de R$ 116,99, você não pode perder essa oportunidade de personalizar seu setup! 🤯 Comente EU QUERO que te envio o link!""";116.99;14.04;49;4.9;https://cf.shopee.com.br/file/br-11134207-81z1k-menbehbkw2dec2;https://s.shopee.com.br/70FudbpifG;2026-04-03 16:51:00;pendente;
6081897880;"""💪 Ganhe massa muscular e energia explosiva com a Creatina Monohidratada Pura 150g - 300g da Integralmedica! 💥 Aumente sua força e velocidade de recuperação com este suplemento de alta qualidade! 🏋️‍♂️ R$ 34,74 é um preço incrível! 💸 Comente EU QUERO que te envio o link! 👇""";34.74;2.43;426;4.9;https://cf.shopee.com.br/file/br-11134207-7r98p-lmd36pnk7wvr8d;https://s.shopee.com.br/7AZKpup5KJ;2026-04-03 16:51:00;pendente;
22197186788;"""🚨 Oferecemos esta incrível mochila couro PU para notebooks, com reforço de aço e design executivo, perfeita para trabalho e faculdade! 📚💼 Compre por R$ 39.99 e leve sua produtividade para o próximo nível! 👉 Comente EU QUERO que te envio o link! 💬""";39.99;3.20;2130;4.8;https://cf.shopee.com.br/file/sg-11134201-7rbm7-lpb6mw29988j86;https://s.shopee.com.br/60NNRltWh6;2026-04-03 16:51:00;pendente;
21499250769;"""Acenda sua noite de leitura com a Mini Lâmpada De Mesa LED, alimentada por bateria, com clipe de suporte e luz ajustável! 🌃📚🔌 Pode ser levada para qualquer lugar e é fácil de usar! 📦 Vale a pena! Preço: R$ 12,99! 🎁 Comente EU QUERO que te envio o link! 👉""";12.99;1.69;3632;4.9;https://cf.shopee.com.br/file/br-11134207-7r98o-lvaucfl4wgrc7e;https://s.shopee.com.br/6Agne4stM9;2026-04-03 16:51:00;pendente;
20799574445;"""🍲👌 Aproveite a comodidade de cozinhar feijoada em casa com nosso kit panela feijoada de alumínio 3 peças! 🔄 Diversão e facilidade garantidas! 🎉 R$ 129 é um preço irrisório para um delicioso almoço com a família e amigos! 🤩 Comente EU QUERO que te envio o link! 👇""";129;16.77;526;4.5;https://cf.shopee.com.br/file/br-11134207-7r98o-m4zbn5g221ma39;https://s.shopee.com.br/7KslRfc7sr;2026-04-03 23:01:35;pendente;
20199245089;"""💃🏽👠 Oferecemos tênis feminino confortável a apenas R$49,95! ✨ Feito com materiais de alta qualidade e projeto inovador, você não pode perder essa oportunidade de ganhar estilo e confort! 🌟 Comente EU QUERO que te envio o link! 💻""";49.95;4.00;130;4.8;https://cf.shopee.com.br/file/br-11134207-7r98o-luazmwsqttuofa;https://s.shopee.com.br/7pp22aaDry;2026-04-03 23:01:35;pendente;
43308653347;"""Obtenha sua Smart TV 32 polegadas LED HD Wi-Fi TV 60Hz por apenas R$879.99! 📺 Com Android 14, Wi-Fi integrado e suporte a 60Hz, você vai se perder em uma experiência de entretenimento sem igual! 🤩 Compre agora e aproveite as melhores atrações da TV por assinatura sem sair de casa! 📺 Comente EU QUERO que te envio o link! 👉""";879.99;44.00;1048;4.8;https://cf.shopee.com.br/file/cn-11134207-7ras8-mcpxy3beiwrt0d;https://s.shopee.com.br/7fVbqHarCx;2026-04-03 23:01:35;pendente;
8450389973;"""Vem dançar com estilo! 🕺👗 Descubra a nossa calça jeans feminina Wide Leg Marmorizada Pantalona boca larga, com cintura alta premium e preço incrível de R$ 59,9! 🤑 Não perca a chance de ter essa tendência na moda! Comente EU QUERO que te envio o link! 👉""";59.9;4.19;6486;4.7;https://cf.shopee.com.br/file/br-11134207-7r98o-m91s7xnkurll6b;https://s.shopee.com.br/5VR7GIj6bY;2026-04-03 23:01:35;pendente;
22594205202;"""Obra de arte na cozinha! 🍳👨‍🍳 Fatiador profissional multifuncional de aço inoxidável 16 em 1 para vegetais/frutas/legumes! 😍 Corte, picar, ralar, amassar e muito mais com apenas um! 🤯 Preço incrível: R$ 35,88! 💸 Comente EU QUERO que te envio o link! 💬""";35.88;2.15;9485;4.8;https://cf.shopee.com.br/file/br-11134207-81z1k-mhjfa9ir0mbq21;https://s.shopee.com.br/5L7h3zjjwX;2026-04-03 23:01:35;pendente;
58200074371;"""Descubra a limpeza perfeita com nosso Esterilizador Vaso Sanitário Inteligente! 💡 Com aroma de lavanda, luz ultravioleta UVC e remoção de odor, você estará seguro e fresco. Preço incrível de R$ 24,8! 💸 Comente EU QUERO que te envio o link! 📲""";24.8;2.23;644;4.7;https://cf.shopee.com.br/file/br-11134207-81z1k-mgck4nu4ywav9c;https://s.shopee.com.br/5fkYJZp1Ls;2026-04-04 11:52:53;pendente;
41622475747;"""Obtenha o poder da tecnologia Xiaomi no seu bolso! Celular Xiaomi Redmi 15 com 256gb / 128gb de armazenamento, versão global original, com envio imediato e pélícula cortesia! 🔥📱 Preço incrível: R$ 1394,07! 🤑 Comente EU QUERO que te envio o link! 👇""";1394.07;55.76;925;4.9;https://cf.shopee.com.br/file/sg-11134201-824hr-mf8eloc9p6viff;https://s.shopee.com.br/5q3yVsoO0v;2026-04-04 11:52:53;pendente;
22093119729;"""Cozinhe sem estresse com o Conjunto Jogo de Panelas Teflon Atenas 10 Pçs! 🍳👍 Tampa de vidro antiaderente, fácil limpeza e segurança alimentar garantida! 🔥 R$ 154,90, um preço incrível para um conjunto completo de panelas! 🤑 Comente EU QUERO que te envio o link! 💬""";154.9;10.84;2510;4.7;https://cf.shopee.com.br/file/sg-11134201-7rd5c-lwymaosspxvu9c;https://s.shopee.com.br/5L7huxqI1q;2026-04-04 11:52:53;pendente;
40127725171;"""Vale a pena investir em seu treino de corrida! 🏃‍♂️🔥 Calçados esportivos de rebote ultraleve de fibra de carbono para tênis de corrida de maratona, com um preço incrível de R$ 76,94! 🤑 Não perca essa oportunidade de melhorar sua performance! Comente EU QUERO e eu te envio o link para compra! 💨""";76.94;7.69;782;4.8;https://cf.shopee.com.br/file/sg-11134201-81zv6-mj1f92p1tiisaa;https://s.shopee.com.br/5VR87Gpegt;2026-04-04 11:52:53;pendente;
21598077029;"""Acabou de chegar o X5 PRO MAX SmartWatch! 😲 Com chamada Bluetooth 📞, prova de água 💧 e compatível com Android e iOS 📱, esse smartwatch redondo 🕰️ é o ideal para você! 🤩 E o melhor? Consegue-lo por apenas R$127.99! 💸 Comente EU QUERO que te envio o link! 👉""";127.99;15.36;1005;4.7;https://cf.shopee.com.br/file/sg-11134201-7rd6i-m7lzaa5ak7r11d;https://s.shopee.com.br/6L0F6nmU04;2026-04-04 11:52:53;pendente;
43513302818;"""🏃‍♂️👟 Oferecemos Sapatos de Corrida Tênis para Homens e Mulheres com tamanho Pai de 34 a 44, perfeito para quem busca confort, estilo e performance em suas corridas diárias! 🚀 Preço: R$ 151.75 💸 Comente EU QUERO que te envio o link! 📲""";151.75;10.62;84;4.9;https://cf.shopee.com.br/file/sg-11134201-7rdxm-mdg3f6dn9y900d;https://s.shopee.com.br/3LMdrIblKF;2026-04-04 16:44:17;pendente;
23198908273;"""Oferecendo tecnologia de ponta, nosso 2026 Novo Smart Watch K9 Ultra Pro Max Seri 10 49mm com 7 pulseas esporte é a solução perfeita para os atletas, com design elegante e funcionalidades avançadas! 🏋️‍♂️💻🔋 R$ 59,9 - Comente EU QUERO que te envio o link!""";59.9;4.79;197;4.6;https://cf.shopee.com.br/file/br-11134207-81z1k-mesio5ejrshvb6;https://s.shopee.com.br/3B3DezcOfE;2026-04-04 16:44:17;pendente;
44177930656;"""Oferecemos o melhor Fone de Ouvido Bluetooth Sem Fio Mono à Prova d'Água com Microfone e Longa Duração de Bateria por apenas R$ 18,45! Compre 1 e leve 1 grátis! 🎧👍🏼🌊 Não perca essa oportunidade incrível! Comente EU QUERO que te envio o link! 👉""";18.45;1.66;1564;5;https://cf.shopee.com.br/file/sg-11134201-82616-mjr4nkpsn01yda;https://s.shopee.com.br/30jnSgd20D;2026-04-04 16:44:17;pendente;
23093256615;"""👖😍 Encontre a sua calça perfeita com essa Pantalona Feminina Alfaiataria com bolso e fechamento zipper na frente! 😍👗 Oferecemos qualidade e estilo a preços inacreditáveis, apenas R$ 44.84! 🤑 Comente EU QUERO que te envio o link!""";44.84;8.07;15;4.7;https://cf.shopee.com.br/file/br-11134207-7r98o-lzqdtob8wl91f5;https://s.shopee.com.br/2qQNGNdfLC;2026-04-04 16:44:17;pendente;
23893865901;"""Kit 2 Short Feminino Alfaiataria ZA Social com Cinto cintura alta e bolso em tendência, agora por apenas R$ 74,99! 🛍️👗 Compre e veja a diferença! 🤩 Comente EU QUERO que te envio o link! 👉""";74.99;12.75;800;4.8;https://cf.shopee.com.br/file/br-11134207-81z1k-mg5tmi85a03p38;https://s.shopee.com.br/2g6x44eIgB;2026-04-04 16:44:17;pendente;
23393558536;"""🚨 Proteja sua família e propriedade com a JL PROTEC 4K 8MP Câmera de Segurança 2 Lentes com Audio e Microfone que captura tudo em 355 graus! 📹 Com Wi-Fi e preço incrível de R$ 174.99, você não pode perder! 💸 Comente EU QUERO que te envio o link!""";174.99;19.25;604;4.9;https://cf.shopee.com.br/file/br-11134201-81ztc-mj6htjflukg333;https://s.shopee.com.br/BPcV9eI9Y;2026-04-04 22:58:08;pendente;
41073469335;"""🛏️👫 Viva a comodidade e a elegância em casa! Ofereça o melhor para sua cama casal com esse incrível jogo de xale peseira em algodão, disponível em tamanhos Queen e King, com 2 portas travesseiros e 2 capas de almofada! 💕 Por apenas R$ 78,9, você pode transformar sua cama em um santuário de confort! 🛋️ Comente EU QUERO que te envio o link! 💻""";78.9;8.68;420;4.5;https://cf.shopee.com.br/file/br-11134207-81z1k-mfngswc3ka9wcd;https://s.shopee.com.br/16CIqevUX;2026-04-04 22:58:08;pendente;
22994673009;"""💥 Oferecemos Kit Liquidificador 550W Turbo Power L-99-FR + Batedeira 400W Prática B-44-R Mondial para você preparar refeições saudáveis e rápidas! 🍳🥗 Com potência e facilidade, ele é a escolha certa para quem busca uma cozinha mais eficiente! 💸 Aproveite o preço incrível de R$ 209,9 e comece a cozinhar como um profissional! Comente EU QUERO que te envio o link!""";209.9;14.69;602;4.9;https://cf.shopee.com.br/file/sg-11134201-8261c-mlombzsngdmtfe;https://s.shopee.com.br/W2Stld1Te;2026-04-04 22:58:08;pendente;
23994371964;"""🥚🎉 Organize sua geladeira com estilo e economize espaço com nosso gaveteiro duplo para 32 ovos em plástico! 🌟 Conheça o segredo para manter seus alimentos frescos e longe de danos 🍴 - Preço incrível de R$ 19.99! 🤑 Comente EU QUERO que te envio o link! 📲""";19.99;1.60;3174;4.9;https://cf.shopee.com.br/file/sg-11134201-824gv-meaj65lox7gh6f;https://s.shopee.com.br/Lj2hSdeod;2026-04-04 22:58:08;pendente;
21299886038;"""🚗💻 Ganhe tempo e segurança no seu carro moto com o carregador de bateria com indicador de carga! 🔋👍 R$ 37,62 - não perca mais tempo esperando e faça a compra agora! 🛍️ Comente EU QUERO que te envio o link! 📲""";37.62;4.51;1227;4.8;https://cf.shopee.com.br/file/br-11134207-81z1k-mfecdnkibif8e5;https://s.shopee.com.br/qfJINbknk;2026-04-04 22:58:08;pendente;
